"Date","CoCa.1","CoCa.2","CoCa.3","CoCa.4","CoCa.5","CoCa.6","CoCa.7","CoCa.11","CoCa.12","CoCa.13","CoCa.14","CoCa.16","CoCa.17","CoCa.18","CoCa.19","CoCa.20","CoCa.21","CoCa.23","CoCa.24","CoCa.25","CoCa.26","CoCa.27","CoCa.29","CoCa.31","CoCa.32","CoCa.33","CoCa.34","CoCa.35","CoCa.36","CoCa.37","CoCa.38","CoCa.40","CoCa.41","CoCa.42","CoCa.43","CoCa.44","CoCa.45","CoCa.46","CoCa.47","CoCa.50","CoCa.52","CoCa.53","CoCa.54","CoCa.55","CoCa.57","CoCa.58","CoCa.62","CoCa.63","CoCa.64","CoCa.66","CoCa.67","CoCa.68","CoCa.69","CoCa.70","CoCa.71","CoCa.72","CoCa.73","CoCa.74","CoCa.75","CoCa.76","CoCa.77","CoCa.78","CoCa.79","CoCa.80","CoCa.81","CoCa.82","CoCa.83","CoCa.84","CoCa.85","CoCa.86","CoCa.87","CoCa.88","CoCa.89","CoCa.90","CoCa.91","CoCa.92","CoCa.93","CoCa.94","CoCa.95","CoCa.96","CoCa.97","CoCa.98","CoCa.99","CoCa.100","CoCa.101","CoCa.104","CoCa.106","CoCa.107","CoCa.108","CoCa.109","CoCa.110","CoCa.111","CoCa.112","CoCa.113","CoCa.114","CoCa.115","CoCa.116","CoCa.117","CoCa.118","CoCa.119","CoCa.120","CoCa.122","CoCa.123","CoCa.124","CoCa.127","CoCa.128","CoCa.130","CoCa.131","CoCa.133","CoCa.134","CoCa.135","CoCa.136","CoCa.137","CoCa.138","CoCa.139","CoCa.140","CoCa.141","CoCa.143","CoCa.144","CoCa.145","CoCa.146","CoCa.153","CoCa.154","CoCa.156","CoCa.158","CoCa.159","CoCa.160","CoCa.161","CoCa.162","CoCa.163","CoCa.164","CoCa.165","CoCa.166"
2011-12-31,0,46.49292,0,0,5.185311,5.185311,7.813981,6.466244,7.292181,7.292181,4.708082,2.159592,3.059405,9.587092,7.292181,11.0558,4.708082,17.15612,15.72801,4.507346,7.931963,6.790128,6.790128,0.3026922,0.3026922,7.732066,7.732066,0,2.287278,24.23507,59.1113,51.75034,19.38677,59.1113,42.07913,19.85829,26.4893,15.59794,12.76816,20.0679,54.51581,0,0.5654091,0,52.29531,52.29531,5.468022,47.34918,62.62621,26.73496,10.74434,0.5654091,62.9873,39.9778,95.25861,95.25861,17.52032,10.74434,44.1997,17.52032,25.23834,32.47698,39.28299,39.28299,26.15021,54.10523,57.32303,57.32303,62.36405,39.28299,24.23507,11.40275,21.27633,52.16879,12.33498,11.47931,11.47931,11.47931,11.47931,9.797605,23.19135,33.60165,33.60165,114.9569,82.25265,46.49292,61.36646,77.03339,85.44855,79.67133,0.7922733,12.27011,0,0.7922733,4.999433,4.999433,2.159592,4.999433,2.159592,2.159592,20.0679,5.295452,1.59846,14.66383,14.66383,16.25097,15.41642,16.25097,28.30082,26.87939,5.468022,8.72595,5.346339,23.58434,23.58434,31.61604,54.51581,33.60165,2.82041,0,0,1.59846,5.295452,2.318768,22.61645,21.34076,21.34076,22.61645,26.89768,52.29531,29.79936,31.61604,26.87939
2012-01-01,46.16666,2.338796,57.92221,57.92221,14.06138,14.06138,18.78601,34.71466,6.041477,6.041477,10.54569,21.7256,25.29179,4.196506,6.041477,8.09918,10.54569,5.446152,27.59866,15.20856,42.24467,64.7673,64.7673,45.67956,45.67956,40.72853,40.72853,97.24901,56.7574,16.54469,19.92638,27.8228,35.4225,19.92638,17.58212,38.37741,49.67126,112.9597,60.8891,47.58895,50.32891,28.68198,12.79731,28.68198,12.66425,12.66425,53.04707,14.75643,2.555098,15.88278,13.78613,12.79731,10.94689,17.50583,17.29819,17.29819,9.793524,13.78613,20.2878,9.793524,144.8046,85.66239,20.61492,20.61492,14.47031,4.778288,31.68149,31.68149,17.75225,20.61492,16.54469,89.24005,42.80804,46.89422,41.909,12.8514,12.8514,12.8514,12.8514,11.57914,8.362258,7.135658,7.135658,21.5937,18.40872,2.338796,12.73226,18.7138,22.19418,27.33628,2.611203,0,0.0847264,2.611203,3.420058,3.420058,21.7256,3.420058,21.7256,21.7256,47.58895,3.068393,1.690168,1.833189,1.833189,0.8858864,8.361123,0.8858864,68.07537,85.45658,53.04707,129.5808,97.0218,143.7001,143.7001,142.3207,50.32891,7.135658,5.644359,2.997014,2.997014,1.690168,3.068393,3.738856,2.210178,13.44747,13.44747,2.210178,14.14861,12.66425,9.384923,142.3207,85.45658
2012-01-02,14.18798,0,18.8567,18.8567,33.2996,33.2996,19.17182,8.315571,82.01468,82.01468,24.6769,2.576942,14.56949,35.45048,82.01468,30.60669,24.6769,15.43076,18.09029,0,7.186164,5.194462,5.194462,0,0,1.506956,1.506956,1.280754,9.5928,2.730361,0,4.695098,0,0,0.4911208,0,0,0,0,14.16888,0,14.75254,15.89247,14.75254,0,0,12.33806,0,0,0,22.73642,15.89247,0.3541641,0,0,0,17.9018,22.73642,9.266859,17.9018,53.34139,30.9936,22.89322,22.89322,20.25844,54.89875,39.77787,39.77787,28.00137,22.89322,2.730361,0.1629955,1.429794,7.449651,11.42701,0.4601524,0.4601524,0.4601524,0.4601524,0,0,0,0,0,0,0,0,0,0,0,0,1.743491,0,0,0.3664349,0.3664349,2.576942,0.3664349,2.576942,2.576942,14.16888,39.26351,84.9363,34.13065,34.13065,27.79996,19.71728,27.79996,0,0,12.33806,12.25544,7.764012,19.45849,19.45849,46.04293,0,0,0,42.51227,42.51227,84.9363,39.26351,0,0,0,0,0,0,0,0,46.04293,0
2012-01-03,0.2971306,0,4.31219,4.31219,10.26038,10.26038,3.383263,9.540123,45.57093,45.57093,22.81383,31.91443,30.77761,37.28895,45.57093,0,22.81383,0,1.1215,11.71305,5.732316,3.814115,3.814115,13.865,13.865,14.17353,14.17353,3.665608,2.360133,19.99014,20.42091,9.529308,11.88368,20.42091,21.18368,11.26293,16.81125,9.507189,9.534122,0.8008496,0.9571266,0,0.1190447,0,9.485476,9.485476,0,10.01868,0.365014,19.24066,0.0267173,0.1190447,0,0,0,0,0,0.0267173,0,0,4.381823,23.30422,1.359629,1.359629,6.391054,21.89762,17.28401,17.28401,5.530656,1.359629,19.99014,36.511,21.47551,4.362943,4.187908,3.155331,3.155331,3.155331,3.155331,5.457238,7.739825,43.43797,43.43797,0,0,0,1.307214,8.258673,0,0,16.06713,13.90541,22.50898,16.06713,21.13107,21.13107,31.91443,21.13107,31.91443,31.91443,0.8008496,4.140841,16.90168,3.866363,3.866363,0,0,0,7.278934,5.244512,0,11.92863,1.161768,14.23512,14.23512,12.43943,0.9571266,43.43797,10.24451,5.288849,5.288849,16.90168,4.140841,0,0,0,0,0,0,9.485476,0,12.43943,5.244512
2012-01-04,30.53016,3.337063,72.68598,72.68598,28.05281,28.05281,17.50987,0,0.9744318,0.9744318,0,0,13.7858,0,0.9744318,0,0,0,0,0,0,11.3697,11.3697,13.22796,13.22796,9.856304,9.856304,9.671905,21.4696,1.982762,8.29054,1.147691,4.056448,8.29054,3.568811,0.9038157,1.524995,1.840987,0,2.833776,0,0.664814,2.857073,0.664814,6.484708,6.484708,5.60821,4.677397,0.6226709,0,11.75561,2.857073,9.015085,7.337226,9.088308,9.088308,15.32623,11.75561,6.81776,15.32623,0.6718795,6.306641,2.462032,2.462032,0,0,2.288108,2.288108,3.248777,2.462032,1.982762,2.635094,3.517294,0.2967988,0.3589635,0,0,0,0,2.098938,0,0,0,4.38622,21.23049,3.337063,11.42505,13.99874,13.6094,13.40555,0,0,0,0,0,0,0,0,0,0,2.833776,17.90392,22.82797,16.46537,16.46537,8.015163,5.033313,8.015163,8.977352,6.081059,5.60821,0.7625605,11.8727,6.457464,6.457464,12.1327,0,0,0,15.31248,15.31248,22.82797,17.90392,1.839754,0,0,0,0,1.182449,6.484708,1.515274,12.1327,6.081059
2012-01-05,36.84418,4.563505,42.82955,42.82955,26.42048,26.42048,23.23767,21.55783,6.10644,6.10644,0.3866752,11.2989,10.18796,13.94839,6.10644,5.634212,0.3866752,8.078459,14.48198,75.70553,18.31849,15.51073,15.51073,9.518137,9.518137,15.11028,15.11028,28.61824,55.69153,6.273329,0,1.217247,25.82415,0,1.637069,12.37532,4.792841,30.28012,11.15008,15.55496,0,6.616483,11.51758,6.616483,1.474953,1.474953,19.00193,0,1.438585,27.43389,16.32427,11.51758,16.38814,134.3839,6.081396,6.081396,19.55525,16.32427,35.21406,19.55525,2.512245,2.832929,7.90055,7.90055,11.77723,3.334489,1.760083,1.760083,2.397907,7.90055,6.273329,18.28267,11.26678,4.897182,3.260586,6.540738,6.540738,6.540738,6.540738,10.00494,15.85852,14.27131,14.27131,12.14645,2.553034,4.563505,51.53036,36.43188,1.817954,8.070972,8.045327,12.71473,9.404631,8.045327,11.03376,11.03376,11.2989,11.03376,11.2989,11.2989,15.55496,16.20588,5.926286,13.9989,13.9989,10.75719,8.735502,10.75719,0,6.756733,19.00193,0.626389,4.987102,0,0,0,0,14.27131,21.1099,14.53174,14.53174,5.926286,16.20588,2.255183,0,33.61867,33.61867,0,0.9378045,1.474953,3.714865,0,6.756733
2012-01-06,37.66129,0.8271352,48.16497,48.16497,14.27126,14.27126,11.27754,0.5126036,7.113352,7.113352,15.50216,0,0,0,7.113352,0.8510008,15.50216,0,0,1.01186,0,7.882504,7.882504,3.972136,3.972136,7.127492,7.127492,48.49202,36.544,9.426246,14.39936,13.87662,12.11221,14.39936,1.571587,8.586249,3.594631,10.90854,9.889631,15.46256,10.50181,11.04858,0.7142683,11.04858,40.40863,40.40863,18.83699,27.97385,59.62611,1.108101,1.656473,0.7142683,0,20.82433,3.074483,3.074483,11.129,1.656473,17.54084,11.129,0,0,20.10047,20.10047,35.01012,57.58009,4.294602,4.294602,8.586055,20.10047,9.426246,40.06973,31.79862,24.7827,61.77164,7.132363,7.132363,7.132363,7.132363,0,0.6765581,0.1356589,0.1356589,10.09137,0,0.8271352,0,0.3514329,0,0,0,0,0.5648426,0,0,0,0,0,0,0,15.46256,1.251189,0,1.066583,1.066583,7.593312,0.1247929,7.593312,2.079695,0.8365479,18.83699,3.458756,1.21844,0,0,0,10.50181,0.1356589,0,3.274049,3.274049,0,1.251189,22.87824,15.68174,2.758455,2.758455,15.68174,0,40.40863,16.3503,0,0.8365479
2012-01-07,4.456958,19.3949,3.837119,3.837119,48.03724,48.03724,2.670997,45.6502,8.315151,8.315151,8.260788,10.03025,5.842046,18.90426,8.315151,16.99067,8.260788,22.87384,19.11426,7.910905,36.88621,0.399574,0.399574,1.873649,1.873649,4.195038,4.195038,4.902199,5.9384,10.72642,9.366856,12.03336,11.65515,9.366856,9.724193,19.08442,16.73863,10.68872,14.96373,32.09559,25.6829,58.31369,82.23014,58.31369,64.33848,64.33848,10.39168,46.95503,27.46194,20.78529,61.47651,82.23014,35.35202,34.03742,10.23702,10.23702,52.33812,61.47651,37.16673,52.33812,6.017704,33.1183,27.30283,27.30283,20.74078,12.13479,19.2201,19.2201,19.1059,27.30283,10.72642,6.845812,10.55188,9.289804,11.27744,19.19493,19.19493,19.19493,19.19493,12.69857,41.3783,29.89922,29.89922,5.24506,0.1343702,19.3949,0,0.3807189,0.6564832,0.3316838,26.9589,48.09484,31.60295,26.9589,17.91459,17.91459,10.03025,17.91459,10.03025,10.03025,32.09559,30.05833,14.4627,20.89836,20.89836,23.4549,32.48775,23.4549,18.57861,27.92783,10.39168,10.48521,55.59486,2.496886,2.496886,2.794612,25.6829,29.89922,28.87089,50.57147,50.57147,14.4627,30.05833,113.0262,60.44662,17.03346,17.03346,60.44662,20.26473,64.33848,106.9001,2.794612,27.92783
2012-01-08,0,0,0,0,0.3731048,0.3731048,0,0,9.354546,9.354546,23.51688,0,0.3206001,0.999168,9.354546,1.467243,23.51688,12.0723,0,0,0,1.888895,1.888895,1.461446,1.461446,2.19934,2.19934,0,0,72.93964,10.26863,50.18538,32.68011,10.26863,58.18145,18.21536,28.5755,26.0486,19.68231,7.361656,0,13.92944,11.36877,13.92944,1.271511,1.271511,5.344294,0.7544188,1.567413,0.1678941,6.545739,11.36877,29.5566,38.23882,17.66983,17.66983,13.70457,6.545739,49.01507,13.70457,15.45323,15.04151,10.32583,10.32583,1.487226,19.80068,18.58648,18.58648,22.43203,10.32583,72.93964,64.05724,47.9267,36.53594,43.85338,18.01168,18.01168,18.01168,18.01168,9.585149,13.20641,1.437984,1.437984,15.52047,8.062212,0,1.986965,6.647939,10.62998,12.63163,11.55046,9.376581,0.5366005,11.55046,0,0,0,0,0,0,7.361656,0,5.883497,0.2999764,0.2999764,2.488919,10.6074,2.488919,14.83516,14.38219,5.344294,31.51009,27.79743,52.4346,52.4346,26.48065,0,1.437984,2.060191,0,0,5.883497,0,0,0.9121369,2.344687,2.344687,0.9121369,0.8154821,1.271511,0,26.48065,14.38219
2012-01-09,1.039957,9.326663,0.1827199,0.1827199,25.37112,25.37112,0.3858106,3.047144,7.015909,7.015909,5.307996,1.427229,1.531756,6.994176,7.015909,70.95586,5.307996,58.09229,50.12618,0,22.4308,1.126072,1.126072,0,0,5.987093,5.987093,0.3091476,0,3.185421,2.123542,12.9376,19.42524,2.123542,5.435071,20.54443,14.48745,29.62066,28.8286,37.30111,3.695572,50.39924,19.49357,50.39924,1.0935,1.0935,16.75865,2.202903,5.131668,5.238296,9.965552,19.49357,6.729117,0.1522246,4.155621,4.155621,8.617029,9.965552,7.71135,8.617029,13.75892,57.83897,14.6987,14.6987,14.99285,8.697171,60.96927,60.96927,49.11842,14.6987,3.185421,2.580762,6.720033,26.08862,20.31135,12.7528,12.7528,12.7528,12.7528,8.255821,7.604513,1.844961,1.844961,1.901718,2.311167,9.326663,24.91549,26.67961,6.337588,13.10151,15.05558,18.30666,8.47264,15.05558,0.8142996,0.8142996,1.427229,0.8142996,1.427229,1.427229,37.30111,28.0028,37.11951,30.86424,30.86424,31.72317,45.54941,31.72317,2.322327,1.83397,16.75865,0.4902174,0.7650668,0.3730979,0.3730979,1.056499,3.695572,1.844961,9.397858,27.62794,27.62794,37.11951,28.0028,8.605303,12.55943,6.103083,6.103083,12.55943,12.10991,1.0935,2.052952,1.056499,1.83397
2012-01-10,0.1485653,2.566972,0.4019838,0.4019838,1.305867,1.305867,5.045216,9.255344,15.85076,15.85076,33.64074,2.458006,4.417157,11.79018,15.85076,0.4695177,33.64074,0.6353844,3.071936,3.311542,7.144626,0,0,0.1498919,0.1498919,0,0,0,4.491867,8.581133,1.978094,0,0,1.978094,2.488346,0,9.549374,0,0,8.932553,2.472577,13.23297,24.96963,13.23297,3.30593,3.30593,2.969052,0,8.373851,6.178503,30.61803,24.96963,15.00368,16.89693,9.426164,9.426164,24.29303,30.61803,31.90447,24.29303,3.388609,5.159979,8.341511,8.341511,20.90156,32.21048,14.53828,14.53828,12.45365,8.341511,8.581133,0,0,7.924529,7.717716,0,0,0,0,0,20.13437,8.953486,8.953486,3.036614,29.58832,2.566972,0.6536069,1.259301,4.72163,4.450091,7.880657,9.695513,8.726818,7.880657,8.265141,8.265141,2.458006,8.265141,2.458006,2.458006,8.932553,1.519301,0.4278907,3.76637,3.76637,5.273133,2.995029,5.273133,4.090068,3.088792,2.969052,12.44608,1.331783,10.73374,10.73374,4.771288,2.472577,8.953486,11.82493,0.5792549,0.5792549,0.4278907,1.519301,15.19281,13.43648,0.99994,0.99994,13.43648,11.04978,3.30593,17.84113,4.771288,3.088792
2012-01-11,2.26562,6.018122,0.7674236,0.7674236,8.441495,8.441495,5.25296,45.79259,3.085701,3.085701,7.6632,15.18414,0.5343335,2.837637,3.085701,8.187215,7.6632,12.88923,16.67622,8.401505,34.60159,6.502158,6.502158,0.6370407,0.6370407,0.2036426,0.2036426,0,0.7994,4.615609,58.32467,7.512156,6.17037,58.32467,6.384571,18.31965,22.03981,6.237375,4.815539,0.9548591,3.482877,6.141615,8.987876,6.141615,32.4744,32.4744,2.177305,22.42133,5.797281,14.84184,27.27836,8.987876,13.49043,9.955489,2.973127,2.973127,17.13867,27.27836,13.17218,17.13867,8.676009,1.247838,7.974043,7.974043,1.607812,5.981454,0.5632265,0.5632265,7.077693,7.974043,4.615609,4.835534,7.863868,6.618614,7.867284,14.03465,14.03465,14.03465,14.03465,16.1968,31.09461,21.5155,21.5155,0.5827845,1.12871,6.018122,2.117686,5.769357,0.7322313,2.238866,11.62103,16.83957,16.23923,11.62103,19.66534,19.66534,15.18414,19.66534,15.18414,15.18414,0.9548591,15.40154,5.156083,22.16492,22.16492,22.77994,14.97515,22.77994,5.684501,1.89832,2.177305,2.260447,12.75111,5.940867,5.940867,9.440334,3.482877,21.5155,20.29147,10.52733,10.52733,5.156083,15.40154,9.436159,6.525288,8.99946,8.99946,6.525288,12.92539,32.4744,49.19753,9.440334,1.89832
2012-01-12,0,92.06871,0,0,10.95995,10.95995,7.330402,17.48548,6.106439,6.106439,16.34581,3.211266,4.381535,2.477937,6.106439,9.742492,16.34581,1.270769,5.753784,3.004918,8.349243,11.47867,11.47867,14.12731,14.12731,19.54969,19.54969,7.596199,8.755334,6.175816,6.690611,4.590762,7.484431,6.690611,3.339621,18.28489,20.11541,7.940975,9.824993,11.42751,90.47506,22.95191,20.47569,22.95191,11.1893,11.1893,10.98549,10.53169,25.59392,3.559355,24.79365,20.47569,17.83699,85.64156,17.80498,17.80498,37.64783,24.79365,39.8144,37.64783,12.21068,22.69716,65.22546,65.22546,31.67391,3.781379,15.24232,15.24232,18.87385,65.22546,6.175816,7.769453,19.30222,31.07484,12.92269,35.72755,35.72755,35.72755,35.72755,23.40316,6.359646,3.418604,3.418604,15.94989,15.4257,92.06871,100.8123,52.50993,14.84662,36.6787,7.174927,27.89586,2.428823,7.174927,0.6514397,0.6514397,3.211266,0.6514397,3.211266,3.211266,11.42751,4.766436,1.540406,13.96557,13.96557,10.79938,4.118165,10.79938,31.68069,41.63434,10.98549,39.81655,33.86129,24.62446,24.62446,18.50578,90.47506,3.418604,2.68107,3.928859,3.928859,1.540406,4.766436,34.39154,43.04585,44.54905,44.54905,43.04585,23.28202,11.1893,16.03258,18.50578,41.63434
2012-01-13,5.125502,4.620549,7.089533,7.089533,3.754367,3.754367,4.896827,68.29019,28.68078,28.68078,32.55102,22.83567,19.27163,31.45381,28.68078,1.232484,32.55102,0.3630768,0,34.6792,22.34772,63.35063,63.35063,23.83282,23.83282,11.77054,11.77054,11.57095,13.09493,15.147,6.137908,24.44929,75.64418,6.137908,25.89844,9.663876,5.155935,10.19412,2.036101,33.26606,4.466591,42.38981,79.70045,42.38981,9.612627,9.612627,49.78111,9.083202,11.7878,47.8834,108.3921,79.70045,48.81025,76.47764,38.98851,38.98851,32.65568,108.3921,72.34769,32.65568,21.64621,45.0908,10.03186,10.03186,4.984219,12.23792,34.92004,34.92004,23.01217,10.03186,15.147,0.9236413,3.259931,0,0.1794818,0.2300762,0.2300762,0.2300762,0.2300762,8.815538,82.81071,56.29844,56.29844,17.20748,10.29276,4.620549,10.82373,11.04085,17.6998,24.90393,66.12695,69.50577,62.44336,66.12695,38.35352,38.35352,22.83567,38.35352,22.83567,22.83567,33.26606,0,2.610133,1.39989,1.39989,8.858864,5.199704,8.858864,6.30841,8.333303,49.78111,26.22663,15.78304,32.17252,32.17252,32.61517,4.466591,56.29844,44.73154,1.20888,1.20888,2.610133,0,22.0177,22.73326,10.03388,10.03388,22.73326,4.852118,9.612627,12.02443,32.61517,8.333303
2012-01-14,0,45.60653,0,0,0,0,0,7.233408,15.81828,15.81828,7.698352,17.24569,8.584959,25.5787,15.81828,0.4695177,7.698352,0.1361538,0,10.1186,8.43232,1.344022,1.344022,1.76123,1.76123,0.4480138,0.4480138,0,0,17.32479,20.7118,23.75372,5.827572,20.7118,41.87624,3.789074,5.482719,16.89861,13.50937,0.5544344,26.18805,1.836153,3.243969,1.836153,9.104022,9.104022,0.2309263,11.46717,10.60688,12.86069,4.301485,3.243969,4.507542,19.48475,4.020479,4.020479,8.48984,4.301485,5.295348,8.48984,17.90705,19.76306,12.12642,12.12642,15.35461,2.303204,27.5629,27.5629,14.96758,12.12642,17.32479,3.232745,4.832705,5.10494,6.820307,3.977032,3.977032,3.977032,3.977032,8.500697,15.50671,17.79844,17.79844,11.90107,12.73829,45.60653,2.222263,9.02011,14.29113,4.947617,38.48583,30.36226,33.52341,38.48583,32.28698,32.28698,17.24569,32.28698,17.24569,17.24569,0.5544344,0,0,0.3333071,0.3333071,0.590591,1.996686,0.590591,12.23554,6.628033,0.2309263,16.69463,9.662511,21.89798,21.89798,20.5847,26.18805,17.79844,27.91135,0,0,0,0,5.994039,4.595767,27.41215,27.41215,4.595767,26.42162,9.104022,10.0448,20.5847,6.628033
2012-01-15,22.73049,28.66452,26.82328,26.82328,11.37969,11.37969,39.50108,18.33982,0,0,0,0,0,0,0,2.582347,0,24.4623,33.69377,1.901071,27.54004,0.399574,0.399574,3.110257,3.110257,8.715904,8.715904,2.473181,17.16807,5.07067,16.75562,1.912818,0.1713992,16.75562,2.226414,0,0.5083317,0.2198194,0.09695718,0,7.497492,19.15298,40.38592,19.15298,14.24093,14.24093,0,11.01452,12.94726,0.8058916,7.080084,40.38592,0,0,0,0,3.402296,7.080084,0,3.402296,2.453821,22.12383,19.95348,19.95348,0.5627344,0,25.06358,25.06358,33.49335,19.95348,5.07067,8.747427,42.80804,11.33772,3.739203,15.34937,15.34937,15.34937,15.34937,16.58161,14.18066,10.17442,10.17442,0.2147101,5.05232,28.66452,38.37979,26.76747,30.55172,28.91177,0.8233522,1.637181,0,0.8233522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88019,8.912452,0,0,0.02833581,0.05739968,0.05739968,0,7.497492,10.17442,2.652849,0,0,0,0,12.19579,9.296782,10.27525,10.27525,9.296782,12.51765,14.24093,4.936861,0,8.912452
2012-01-16,17.08501,0,6.577917,6.577917,0,0,6.766525,0.3132578,7.762974,7.762974,6.503174,8.008343,12.07594,4.196506,7.762974,0,6.503174,0,0,0,0,0.1452996,0.1452996,11.12947,11.12947,25.94407,25.94407,0,24.70527,0,5.177951,8.764182,1.942524,5.177951,5.729743,0,0.544641,5.990078,11.92573,0.7392458,3.722159,0.1266312,9.791429,0.1266312,14.26636,14.26636,0.1649473,6.337118,3.456897,0,9.244185,9.791429,3.477247,10.99062,4.594832,4.594832,4.388008,9.244185,1.78718,4.388008,25.64827,40.4367,8.084283,8.084283,7.11457,0.3093855,34.95524,34.95524,22.58674,8.084283,0,4.754036,25.33595,13.23723,3.410154,7.428175,7.428175,7.428175,7.428175,0.5247344,7.144454,1.383721,1.383721,0,1.236206,0,7.686417,1.317873,2.827928,5.997949,0,0,0,0,8.590861,8.590861,8.008343,8.590861,8.008343,8.008343,0.7392458,10.51595,0,0,0,0,0,0,2.079695,3.185317,0.1649473,17.92017,6.205542,11.42254,11.42254,29.65015,3.722159,1.383721,0,17.02505,17.02505,0,10.51595,1.750734,1.403288,0,0,1.403288,0,14.26636,8.822805,29.65015,3.185317
2012-01-17,0,0.2281753,0.4019838,0.4019838,0,0,0,11.96075,20.36563,20.36563,29.03579,9.078765,11.89783,15.70692,20.36563,5.07666,29.03579,14.15999,21.21098,14.77929,17.61234,0,0,0,0,0.08145705,0.08145705,2.164033,1.789133,11.31149,0.2036273,22.1539,3.170885,0.2036273,26.52052,19.39728,8.423781,1.318916,25.17654,0,0,0,0,0,0.8646278,0.8646278,0,0,0,13.70016,0,0,2.446952,0,2.804199,2.804199,2.893541,0,0.2978633,2.893541,67.01268,25.05794,28.36848,28.36848,33.08074,42.59208,24.88757,24.88757,32.6038,28.36848,11.31149,11.24669,5.204451,23.92199,10.43986,0,0,0,0,0,6.278459,7.678293,7.678293,0,0,0.2281753,0,0.3514329,0,0,32.29893,34.93361,15.05306,32.29893,6.717972,6.717972,9.078765,6.717972,9.078765,9.078765,0,0,0,0,0,0,0.9983431,0,7.001642,35.23153,0,69.50195,64.63398,35.01381,35.01381,24.23133,0,7.678293,23.08543,0,0,0,0,0,0,0,0,0,0,0.8646278,0,24.23133,35.23153
2012-01-18,0,1.968011,0,0,0,0,0,0,26.60199,26.60199,37.40204,24.46113,31.98877,24.69943,26.60199,0,37.40204,0,0,8.002893,0,7.482931,7.482931,10.2676,10.2676,6.516563,6.516563,0.839115,0,12.35163,43.60533,7.616492,6.570302,43.60533,19.15371,15.99059,22.766,11.98016,20.26405,1.355284,11.61845,0.664814,0,0.664814,14.95297,14.95297,2.441221,21.63673,0.8803279,11.38322,0,0,0,0,0,0,0,0,0.2316715,0,19.65978,23.6752,40.82563,40.82563,42.32566,19.7663,48.50788,48.50788,50.82016,40.82563,12.35163,7.552126,16.55702,26.97902,23.00358,14.46193,14.46193,14.46193,14.46193,28.93036,1.948487,14.46124,14.46124,0.5827844,0.4299847,1.968011,0,6.208647,0,1.050332,14.11461,12.01308,28.63752,14.11461,36.52134,36.52134,24.46113,36.52134,24.46113,24.46113,1.355284,0,0,5.16626,5.16626,7.593312,2.121479,7.593312,35.97873,44.40138,2.441221,24.56534,39.44345,18.1096,18.1096,26.54881,11.61845,14.46124,11.23227,1.813319,1.813319,0,0,8.723996,2.175096,8.930499,8.930499,2.175096,11.1721,14.95297,1.393075,26.54881,44.40138
2012-01-19,7.05685,1.739836,11.25555,11.25555,13.03535,13.03535,4.867149,5.325383,1.883901,1.883901,1.792767,0.4360979,1.460512,1.199002,1.883901,0,1.792767,0,0.6826524,11.06914,2.118465,30.6219,30.6219,45.94188,45.94188,45.08648,45.08648,42.2649,39.36094,48.85395,37.35107,47.99433,36.0224,37.35107,66.49776,36.67406,11.47377,27.34004,37.42547,14.4769,14.41007,17.98163,24.2256,17.98163,15.25814,15.25814,21.54212,36.00087,3.864854,3.861564,14.34719,24.2256,1.609837,3.348941,2.331202,2.331202,13.4184,14.34719,1.323837,13.4184,20.82826,7.419577,8.855965,8.855965,14.63109,13.02857,4.400207,4.400207,11.64145,8.855965,48.85395,19.39647,25.7363,42.23447,22.88393,28.891,28.891,28.891,28.891,28.6505,0.4871218,1.356589,1.356589,4.416893,28.164,1.739836,9.72567,7.497234,13.30641,14.98105,7.457218,2.806596,7.088776,7.457218,0,0,0.4360979,0,0.4360979,0.4360979,14.4769,0.2979022,6.846251,5.799544,5.799544,0,0,0,6.377733,7.239357,21.54212,16.31335,13.43117,12.39833,12.39833,5.180256,14.41007,1.356589,16.22753,1.15851,1.15851,6.846251,0.2979022,13.47175,20.80374,29.06722,29.06722,20.80374,8.521789,15.25814,11.46231,5.180256,7.239357
2012-01-20,55.15485,28.03703,55.18142,55.18142,45.79861,45.79861,88.05386,8.60035,13.25227,13.25227,11.4948,23.54929,50.72606,11.03082,13.25227,1.496588,11.4948,1.043846,0,1.165172,0.2076926,21.68597,21.68597,9.405719,9.405719,17.26889,17.26889,6.182952,25.4666,12.44914,14.54481,42.42977,19.85374,14.54481,26.52052,14.21772,12.99877,14.67294,15.86866,36.40786,11.43235,33.81054,38.68954,33.81054,0.3814534,0.3814534,34.80389,0,8.652979,6.144924,27.41195,38.68954,1.159082,12.33019,3.074483,3.074483,29.79393,27.41195,2.051948,29.79393,9.435526,2.83293,4.042142,4.042142,5.506758,8.147154,14.08066,14.08066,9.823684,4.042142,12.44914,0,0,0,0,0,0,0,0,1.049469,12.50279,6.240309,6.240309,3.711417,17.25313,28.03703,3.555621,0.6442937,24.84537,20.7026,5.081259,2.700285,3.191361,5.081259,10.62661,10.62661,23.54929,10.62661,23.54929,23.54929,36.40786,2.889651,3.979383,3.73304,3.73304,5.273133,4.118165,5.273133,2.703604,7.85068,34.80389,11.08436,38.82006,30.45053,30.45053,20.61878,11.43235,6.240309,3.019732,11.48436,11.48436,3.979383,2.889651,0,0,4.654893,4.654893,0,0,0.3814534,0,20.61878,7.85068
